field	covariate
ANTHROPOLOGY	3.2772525226914744
ARCHAEOLOGY	3.1651732885377717
ART HISTORY	3.9573572074091112
ASTRONOMY	2.0305054900830966
BIOCHEMISTRY	4.006135659766427
CHEMISTRY	3.185463589710716
CLASSICS	2.6924389760135057
COMMUNIC	2.833489516768304
COMP LIT	3.96680843459077
COMP SCI	3.890818070031672
EARTH SCI	3.4807107273412496
ECONOMICS	4.65031377198431
EDUCATION	2.867260375768578
ENGINEERING	2.7012243374534295
ENGLISH LIT	2.3961390256987793
EVOLUTION BIO	3.7806030910823534
HISTORY	3.3804157679184286
LINGUISTICS	3.8440924238517464
MATH	3.4159531550731828
MID EAST STUD	3.741274539235007
MOLEC BIO	2.4685487531327386
MUS TH & COM	3.9585636583323542
NEUROSCI	3.9760413285048015
PHILOSOPHY	4.290604632338649
PHYSICS	2.2181842118389454
POLITICAL SCI	3.5289210178971118
PSYCHOLOGY	2.5910546150881277
SOCIOLOLOGY	2.3620658632289944
SPANISH LIT	2.5849739181517526
STATISTICS	2.9878036291373236
