field	covariate
ANTHROPOLOGY	4.62487557456023
ARCHAEOLOGY	2.549924444646342
ART HISTORY	2.1149577442268206
ASTRONOMY	4.626324560786646
BIOCHEMISTRY	2.3951859577700705
CHEMISTRY	2.290577697056041
CLASSICS	4.428979098331715
COMMUNIC	2.401810408952413
COMP LIT	3.420676077375723
COMP SCI	3.115258444028106
EARTH SCI	4.300028978447906
ECONOMICS	3.2127528014346414
EDUCATION	2.730112033191615
ENGINEERING	3.3677449989057884
ENGLISH LIT	4.87670989182604
EVOLUTION BIO	3.7042618079029888
HISTORY	2.195248687540274
LINGUISTICS	2.0225181191049924
MATH	2.150378580887675
MID EAST STUD	4.689927810298975
MOLEC BIO	4.119625941339571
MUS TH & COM	4.0657086387361385
NEUROSCI	4.236584236118318
PHILOSOPHY	4.2330313203980685
PHYSICS	3.9577212128811494
POLITICAL SCI	4.050604500569417
PSYCHOLOGY	2.2863969534034894
SOCIOLOLOGY	4.044124515263239
SPANISH LIT	3.2491265602396284
STATISTICS	4.175209671240647
