from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	15	48
ANTHROPOLOGY	ARCHAEOLOGY	15	88
ANTHROPOLOGY	ART HISTORY	27	393
ANTHROPOLOGY	ASTRONOMY	3	17
ANTHROPOLOGY	BIOCHEMISTRY	4	49
ANTHROPOLOGY	CHEMISTRY	14	114
ANTHROPOLOGY	CLASSICS	57	170
ANTHROPOLOGY	COMMUNIC	21	223
ANTHROPOLOGY	COMP LIT	1	7
ANTHROPOLOGY	COMP SCI	14	126
ANTHROPOLOGY	EARTH SCI	21	32
ANTHROPOLOGY	ECONOMICS	21	812
ANTHROPOLOGY	EDUCATION	68	250
ANTHROPOLOGY	ENGINEERING	74	151
ANTHROPOLOGY	ENGLISH LIT	4	126
ANTHROPOLOGY	EVOLUTION BIO	17	83
ANTHROPOLOGY	HISTORY	10	13
ANTHROPOLOGY	LINGUISTICS	0	3
ANTHROPOLOGY	MATH	5	67
ANTHROPOLOGY	MID EAST STUD	11	37
ANTHROPOLOGY	MOLEC BIO	14	117
ANTHROPOLOGY	MUS TH & COM	6	45
ANTHROPOLOGY	NEUROSCI	1	18
ANTHROPOLOGY	PHILOSOPHY	6	32
ANTHROPOLOGY	PHYSICS	26	55
ANTHROPOLOGY	POLITICAL SCI	34	57
ANTHROPOLOGY	PSYCHOLOGY	10	142
ANTHROPOLOGY	SOCIOLOLOGY	3	191
ANTHROPOLOGY	SPANISH LIT	8	3
ANTHROPOLOGY	STATISTICS	83	173
ARCHAEOLOGY	ANTHROPOLOGY	44	111
ARCHAEOLOGY	ARCHAEOLOGY	0	4
ARCHAEOLOGY	ART HISTORY	65	61
ARCHAEOLOGY	ASTRONOMY	9	14
ARCHAEOLOGY	BIOCHEMISTRY	131	26
ARCHAEOLOGY	CHEMISTRY	33	21
ARCHAEOLOGY	CLASSICS	106	87
ARCHAEOLOGY	COMMUNIC	28	8
ARCHAEOLOGY	COMP LIT	23	33
ARCHAEOLOGY	COMP SCI	1	19
ARCHAEOLOGY	EARTH SCI	30	56
ARCHAEOLOGY	ECONOMICS	65	37
ARCHAEOLOGY	EDUCATION	74	62
ARCHAEOLOGY	ENGINEERING	214	95
ARCHAEOLOGY	ENGLISH LIT	19	24
ARCHAEOLOGY	EVOLUTION BIO	30	72
ARCHAEOLOGY	HISTORY	15	22
ARCHAEOLOGY	LINGUISTICS	41	26
ARCHAEOLOGY	MATH	115	46
ARCHAEOLOGY	MID EAST STUD	30	22
ARCHAEOLOGY	MOLEC BIO	57	28
ARCHAEOLOGY	MUS TH & COM	21	1
ARCHAEOLOGY	NEUROSCI	37	3
ARCHAEOLOGY	PHILOSOPHY	305	9
ARCHAEOLOGY	PHYSICS	42	8
ARCHAEOLOGY	POLITICAL SCI	760	321
ARCHAEOLOGY	PSYCHOLOGY	24	70
ARCHAEOLOGY	SOCIOLOLOGY	9	6
ARCHAEOLOGY	SPANISH LIT	34	9
ARCHAEOLOGY	STATISTICS	8	2
ART HISTORY	ANTHROPOLOGY	3	2
ART HISTORY	ARCHAEOLOGY	4	54
ART HISTORY	ART HISTORY	106	169
ART HISTORY	ASTRONOMY	62	262
ART HISTORY	BIOCHEMISTRY	0	5
ART HISTORY	CHEMISTRY	0	3
ART HISTORY	CLASSICS	5	10
ART HISTORY	COMMUNIC	28	261
ART HISTORY	COMP LIT	1	3
ART HISTORY	COMP SCI	12	235
ART HISTORY	EARTH SCI	32	235
ART HISTORY	ECONOMICS	9	123
ART HISTORY	EDUCATION	12	82
ART HISTORY	ENGINEERING	0	1
ART HISTORY	ENGLISH LIT	0	3
ART HISTORY	EVOLUTION BIO	7	7
ART HISTORY	HISTORY	6	88
ART HISTORY	LINGUISTICS	6	32
ART HISTORY	MATH	94	414
ART HISTORY	MID EAST STUD	6	40
ART HISTORY	MOLEC BIO	5	325
ART HISTORY	MUS TH & COM	10	159
ART HISTORY	NEUROSCI	19	145
ART HISTORY	PHILOSOPHY	39	390
ART HISTORY	PHYSICS	20	163
ART HISTORY	POLITICAL SCI	70	175
ART HISTORY	PSYCHOLOGY	13	120
ART HISTORY	SOCIOLOLOGY	0	40
ART HISTORY	SPANISH LIT	47	116
ART HISTORY	STATISTICS	13	38
ASTRONOMY	ANTHROPOLOGY	6	0
ASTRONOMY	ARCHAEOLOGY	13	34
ASTRONOMY	ART HISTORY	5	5
ASTRONOMY	ASTRONOMY	164	115
ASTRONOMY	BIOCHEMISTRY	89	64
