field	covariate
ANTHROPOLOGY	4.241949418683132
ARCHAEOLOGY	2.8283590340257083
ART HISTORY	3.842370344679461
ASTRONOMY	4.958961454372101
BIOCHEMISTRY	4.010543244995114
CHEMISTRY	3.3961036488734733
CLASSICS	3.730032775186187
COMMUNIC	3.5016332955951817
COMP LIT	3.8973573865847384
COMP SCI	2.5216291842313807
EARTH SCI	3.3523885079025173
ECONOMICS	2.0680686747411254
EDUCATION	2.4622166525036713
ENGINEERING	4.075799381195905
ENGLISH LIT	3.309307006764704
EVOLUTION BIO	2.6614686580185483
HISTORY	2.3530435806469985
LINGUISTICS	4.475897535637386
MATH	2.0690671749462797
MID EAST STUD	4.963778741176036
MOLEC BIO	4.030200646458921
MUS TH & COM	2.0148385692110065
NEUROSCI	3.6692196727570416
PHILOSOPHY	4.861970637428666
PHYSICS	4.439804277598819
POLITICAL SCI	2.5798445908554557
PSYCHOLOGY	3.3725115970356536
SOCIOLOLOGY	4.274767980490525
SPANISH LIT	2.145733988556781
STATISTICS	3.027576916237233
