field	covariate
ANTHROPOLOGY	3.1701548210260753
ARCHAEOLOGY	2.723963560926113
ART HISTORY	3.834394735067427
ASTRONOMY	3.1396848573322798
BIOCHEMISTRY	4.439805214828102
CHEMISTRY	4.972416541052715
CLASSICS	3.2082819291577866
COMMUNIC	2.8512286925943755
COMP LIT	3.1845122446886585
COMP SCI	2.429504057782083
EARTH SCI	4.7194616291118106
ECONOMICS	4.881658232782843
EDUCATION	3.4204746306830653
ENGINEERING	3.648156130287414
ENGLISH LIT	3.045798481371399
EVOLUTION BIO	3.6686870285549404
HISTORY	3.7707709614592
LINGUISTICS	3.0829394405064674
MATH	3.0749770045460627
MID EAST STUD	4.575353481898115
MOLEC BIO	4.761926411492961
MUS TH & COM	2.6710334695180546
NEUROSCI	4.188940110396458
PHILOSOPHY	2.421289287708243
PHYSICS	4.37881271476693
POLITICAL SCI	3.2523144402488233
PSYCHOLOGY	3.843126374957825
SOCIOLOLOGY	2.7579284198949114
SPANISH LIT	4.776095535197325
STATISTICS	4.921359134150368
