field	covariate
ANTHROPOLOGY	4.152597326673059
ARCHAEOLOGY	4.418772908173678
ART HISTORY	4.886304128372681
ASTRONOMY	2.619536899322684
BIOCHEMISTRY	4.863690620545977
CHEMISTRY	4.0486144842385
CLASSICS	4.429870161220807
COMMUNIC	4.5256242539981955
COMP LIT	4.723456881069305
COMP SCI	3.047233569882171
EARTH SCI	2.997993310335246
ECONOMICS	2.5308847504584184
EDUCATION	4.644653358422844
ENGINEERING	3.2107201417162603
ENGLISH LIT	4.5630983695598735
EVOLUTION BIO	3.792818789430404
HISTORY	4.537877508115406
LINGUISTICS	4.168607383509503
MATH	4.393512475731313
MID EAST STUD	2.728025193278465
MOLEC BIO	2.105630412255744
MUS TH & COM	2.453867717834944
NEUROSCI	4.25619127176846
PHILOSOPHY	4.62004516976412
PHYSICS	3.42634191912374
POLITICAL SCI	3.1532512667270165
PSYCHOLOGY	2.97724192081147
SOCIOLOLOGY	4.569713018352131
SPANISH LIT	3.0798205523176367
STATISTICS	3.0469831712748157
