from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	9	9
ANTHROPOLOGY	ARCHAEOLOGY	8	117
ANTHROPOLOGY	ART HISTORY	4	102
ANTHROPOLOGY	ASTRONOMY	16	40
ANTHROPOLOGY	BIOCHEMISTRY	261	724
ANTHROPOLOGY	CHEMISTRY	4	13
ANTHROPOLOGY	CLASSICS	39	199
ANTHROPOLOGY	COMMUNIC	0	0
ANTHROPOLOGY	COMP LIT	50	376
ANTHROPOLOGY	COMP SCI	6	107
ANTHROPOLOGY	EARTH SCI	33	120
ANTHROPOLOGY	ECONOMICS	3	1
ANTHROPOLOGY	EDUCATION	10	9
ANTHROPOLOGY	ENGINEERING	1	6
ANTHROPOLOGY	ENGLISH LIT	0	28
ANTHROPOLOGY	EVOLUTION BIO	21	48
ANTHROPOLOGY	HISTORY	20	154
ANTHROPOLOGY	LINGUISTICS	0	43
ANTHROPOLOGY	MATH	7	2
ANTHROPOLOGY	MID EAST STUD	26	998
ANTHROPOLOGY	MOLEC BIO	1	7
ANTHROPOLOGY	MUS TH & COM	21	102
ANTHROPOLOGY	NEUROSCI	13	183
ANTHROPOLOGY	PHILOSOPHY	0	4
ANTHROPOLOGY	PHYSICS	10	12
ANTHROPOLOGY	POLITICAL SCI	74	159
ANTHROPOLOGY	PSYCHOLOGY	25	34
ANTHROPOLOGY	SOCIOLOLOGY	1	47
ANTHROPOLOGY	SPANISH LIT	3	30
ANTHROPOLOGY	STATISTICS	101	110
ARCHAEOLOGY	ANTHROPOLOGY	24	16
ARCHAEOLOGY	ARCHAEOLOGY	307	86
ARCHAEOLOGY	ART HISTORY	323	343
ARCHAEOLOGY	ASTRONOMY	107	222
ARCHAEOLOGY	BIOCHEMISTRY	28	83
ARCHAEOLOGY	CHEMISTRY	117	10
ARCHAEOLOGY	CLASSICS	42	80
ARCHAEOLOGY	COMMUNIC	6	12
ARCHAEOLOGY	COMP LIT	190	448
ARCHAEOLOGY	COMP SCI	10	3
ARCHAEOLOGY	EARTH SCI	115	52
ARCHAEOLOGY	ECONOMICS	6	89
ARCHAEOLOGY	EDUCATION	740	23
ARCHAEOLOGY	ENGINEERING	25	133
ARCHAEOLOGY	ENGLISH LIT	5	17
ARCHAEOLOGY	EVOLUTION BIO	20	152
ARCHAEOLOGY	HISTORY	40	17
ARCHAEOLOGY	LINGUISTICS	16	6
ARCHAEOLOGY	MATH	63	46
ARCHAEOLOGY	MID EAST STUD	30	33
ARCHAEOLOGY	MOLEC BIO	103	19
ARCHAEOLOGY	MUS TH & COM	12	6
ARCHAEOLOGY	NEUROSCI	12	6
ARCHAEOLOGY	PHILOSOPHY	212	20
ARCHAEOLOGY	PHYSICS	26	93
ARCHAEOLOGY	POLITICAL SCI	148	113
ARCHAEOLOGY	PSYCHOLOGY	71	39
ARCHAEOLOGY	SOCIOLOLOGY	86	385
ARCHAEOLOGY	SPANISH LIT	46	35
ARCHAEOLOGY	STATISTICS	87	63
ART HISTORY	ANTHROPOLOGY	4	32
ART HISTORY	ARCHAEOLOGY	26	49
ART HISTORY	ART HISTORY	16	59
ART HISTORY	ASTRONOMY	15	22
ART HISTORY	BIOCHEMISTRY	50	47
ART HISTORY	CHEMISTRY	145	29
ART HISTORY	CLASSICS	7	9
ART HISTORY	COMMUNIC	100	156
ART HISTORY	COMP LIT	29	232
ART HISTORY	COMP SCI	75	18
ART HISTORY	EARTH SCI	31	159
ART HISTORY	ECONOMICS	7	45
ART HISTORY	EDUCATION	118	184
ART HISTORY	ENGINEERING	9	19
ART HISTORY	ENGLISH LIT	14	253
ART HISTORY	EVOLUTION BIO	22	34
ART HISTORY	HISTORY	10	2
ART HISTORY	LINGUISTICS	33	1122
ART HISTORY	MATH	1	6
ART HISTORY	MID EAST STUD	1	29
ART HISTORY	MOLEC BIO	4	1
ART HISTORY	MUS TH & COM	545	243
ART HISTORY	NEUROSCI	63	123
ART HISTORY	PHILOSOPHY	37	22
ART HISTORY	PHYSICS	13	16
ART HISTORY	POLITICAL SCI	44	135
ART HISTORY	PSYCHOLOGY	43	14
ART HISTORY	SOCIOLOLOGY	0	2
ART HISTORY	SPANISH LIT	75	298
ART HISTORY	STATISTICS	82	199
ASTRONOMY	ANTHROPOLOGY	0	9
ASTRONOMY	ARCHAEOLOGY	3	27
ASTRONOMY	ART HISTORY	5	3
ASTRONOMY	ASTRONOMY	35	139
ASTRONOMY	BIOCHEMISTRY	41	70
ASTRONOMY	CHEMISTRY	12	20
ASTRONOMY	CLASSICS	0	1
ASTRONOMY	COMMUNIC	48	168
ASTRONOMY	COMP LIT	78	275
ASTRONOMY	COMP SCI	47	102
ASTRONOMY	EARTH SCI	11	96
ASTRONOMY	ECONOMICS	26	1
ASTRONOMY	EDUCATION	39	61
ASTRONOMY	ENGINEERING	8	12
ASTRONOMY	ENGLISH LIT	39	391
