field	covariate
ANTHROPOLOGY	4.545790252469686
ARCHAEOLOGY	4.766840602063655
ART HISTORY	3.770158012165024
ASTRONOMY	3.122445932147079
BIOCHEMISTRY	3.6551347458038173
CHEMISTRY	4.9412462409988995
CLASSICS	4.405187037727903
COMMUNIC	2.052088104576705
COMP LIT	4.212796427469955
COMP SCI	2.889160318168698
EARTH SCI	2.958854884412383
ECONOMICS	3.3475356676058268
EDUCATION	2.525657229278387
ENGINEERING	3.7341990322894576
ENGLISH LIT	4.823259668803424
EVOLUTION BIO	3.975936698694407
HISTORY	3.0292937067940273
LINGUISTICS	4.979611163538255
MATH	2.9497508475916963
MID EAST STUD	3.583939182761714
MOLEC BIO	4.716879813328533
MUS TH & COM	4.088082399486733
NEUROSCI	2.367890956625857
PHILOSOPHY	3.1524597767370484
PHYSICS	4.5518372547021
POLITICAL SCI	2.5460765752736214
PSYCHOLOGY	4.561943894427345
SOCIOLOLOGY	3.135704973608404
SPANISH LIT	2.565101250467217
STATISTICS	4.8169553840488195
