field	covariate
ANTHROPOLOGY	3.788056278430597
ARCHAEOLOGY	3.027944901676494
ART HISTORY	2.169270917995529
ASTRONOMY	3.743282389129004
BIOCHEMISTRY	4.277301197187372
CHEMISTRY	3.574512283678178
CLASSICS	4.882123600003059
COMMUNIC	4.932992305999265
COMP LIT	2.4793988164790974
COMP SCI	3.3178261117387247
EARTH SCI	4.60889032139828
ECONOMICS	4.603866917540488
EDUCATION	4.695577973794201
ENGINEERING	4.557523615981973
ENGLISH LIT	2.453651559366155
EVOLUTION BIO	3.2969584859794168
HISTORY	4.149201411074333
LINGUISTICS	3.200968855611163
MATH	2.8661275920249976
MID EAST STUD	4.040081812232103
MOLEC BIO	3.428936221493913
MUS TH & COM	2.063791016180116
NEUROSCI	4.3607600794852
PHILOSOPHY	4.7589827689101725
PHYSICS	4.951528521139545
POLITICAL SCI	2.001743507431224
PSYCHOLOGY	2.914861976397347
SOCIOLOLOGY	2.4901692302905767
SPANISH LIT	4.861014692815678
STATISTICS	4.235194475724622
