field	covariate
ANTHROPOLOGY	2.4144507012321696
ARCHAEOLOGY	3.3314333457561265
ART HISTORY	2.887327694242787
ASTRONOMY	2.4041147794589617
BIOCHEMISTRY	3.3862020094252236
CHEMISTRY	3.543891818214675
CLASSICS	3.6433627940093567
COMMUNIC	2.504208992177981
COMP LIT	2.963398132236685
COMP SCI	3.0696202043018253
EARTH SCI	4.41613236907502
ECONOMICS	2.6106444878958763
EDUCATION	2.340061989588498
ENGINEERING	3.4520193818481033
ENGLISH LIT	3.3484959969034964
EVOLUTION BIO	3.199242853268796
HISTORY	3.857030549304174
LINGUISTICS	3.1030522481157115
MATH	2.4193594920214894
MID EAST STUD	3.3478851322955263
MOLEC BIO	2.776182945545048
MUS TH & COM	2.0635294813183305
NEUROSCI	4.283855449416215
PHILOSOPHY	3.524134618137673
PHYSICS	4.628439031113389
POLITICAL SCI	4.851383731225784
PSYCHOLOGY	2.4326844785274853
SOCIOLOLOGY	4.887197070905605
SPANISH LIT	3.8360103202554843
STATISTICS	3.694001792052111
