from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	1	1
ANTHROPOLOGY	ARCHAEOLOGY	11	19
ANTHROPOLOGY	ART HISTORY	109	68
ANTHROPOLOGY	ASTRONOMY	23	14
ANTHROPOLOGY	BIOCHEMISTRY	7	51
ANTHROPOLOGY	CHEMISTRY	9	27
ANTHROPOLOGY	CLASSICS	105	781
ANTHROPOLOGY	COMMUNIC	45	18
ANTHROPOLOGY	COMP LIT	60	64
ANTHROPOLOGY	COMP SCI	150	51
ANTHROPOLOGY	EARTH SCI	32	195
ANTHROPOLOGY	ECONOMICS	98	43
ANTHROPOLOGY	EDUCATION	28	170
ANTHROPOLOGY	ENGINEERING	161	130
ANTHROPOLOGY	ENGLISH LIT	80	27
ANTHROPOLOGY	EVOLUTION BIO	19	182
ANTHROPOLOGY	HISTORY	107	126
ANTHROPOLOGY	LINGUISTICS	0	6
ANTHROPOLOGY	MATH	31	25
ANTHROPOLOGY	MID EAST STUD	100	264
ANTHROPOLOGY	MOLEC BIO	177	581
ANTHROPOLOGY	MUS TH & COM	83	140
ANTHROPOLOGY	NEUROSCI	35	54
ANTHROPOLOGY	PHILOSOPHY	76	153
ANTHROPOLOGY	PHYSICS	1	9
ANTHROPOLOGY	POLITICAL SCI	2	1
ANTHROPOLOGY	PSYCHOLOGY	5	48
ANTHROPOLOGY	SOCIOLOLOGY	32	22
ANTHROPOLOGY	SPANISH LIT	1	24
ANTHROPOLOGY	STATISTICS	75	37
ARCHAEOLOGY	ANTHROPOLOGY	11	20
ARCHAEOLOGY	ARCHAEOLOGY	13	30
ARCHAEOLOGY	ART HISTORY	224	18
ARCHAEOLOGY	ASTRONOMY	39	13
ARCHAEOLOGY	BIOCHEMISTRY	9	16
ARCHAEOLOGY	CHEMISTRY	302	241
ARCHAEOLOGY	CLASSICS	72	31
ARCHAEOLOGY	COMMUNIC	65	97
ARCHAEOLOGY	COMP LIT	61	1
ARCHAEOLOGY	COMP SCI	129	35
ARCHAEOLOGY	EARTH SCI	23	89
ARCHAEOLOGY	ECONOMICS	10	12
ARCHAEOLOGY	EDUCATION	315	225
ARCHAEOLOGY	ENGINEERING	123	28
ARCHAEOLOGY	ENGLISH LIT	108	38
ARCHAEOLOGY	EVOLUTION BIO	193	143
ARCHAEOLOGY	HISTORY	95	46
ARCHAEOLOGY	LINGUISTICS	18	3
ARCHAEOLOGY	MATH	221	30
ARCHAEOLOGY	MID EAST STUD	24	3
ARCHAEOLOGY	MOLEC BIO	321	75
ARCHAEOLOGY	MUS TH & COM	190	283
ARCHAEOLOGY	NEUROSCI	16	46
ARCHAEOLOGY	PHILOSOPHY	250	28
ARCHAEOLOGY	PHYSICS	42	64
ARCHAEOLOGY	POLITICAL SCI	17	10
ARCHAEOLOGY	PSYCHOLOGY	57	23
ARCHAEOLOGY	SOCIOLOLOGY	23	21
ARCHAEOLOGY	SPANISH LIT	0	5
ARCHAEOLOGY	STATISTICS	137	26
ART HISTORY	ANTHROPOLOGY	4	35
ART HISTORY	ARCHAEOLOGY	0	39
ART HISTORY	ART HISTORY	51	149
ART HISTORY	ASTRONOMY	25	83
ART HISTORY	BIOCHEMISTRY	0	86
ART HISTORY	CHEMISTRY	1	154
ART HISTORY	CLASSICS	3	32
ART HISTORY	COMMUNIC	0	45
ART HISTORY	COMP LIT	62	930
ART HISTORY	COMP SCI	5	32
ART HISTORY	EARTH SCI	9	179
ART HISTORY	ECONOMICS	1	34
ART HISTORY	EDUCATION	14	66
ART HISTORY	ENGINEERING	105	360
ART HISTORY	ENGLISH LIT	10	40
ART HISTORY	EVOLUTION BIO	0	19
ART HISTORY	HISTORY	22	739
ART HISTORY	LINGUISTICS	0	30
ART HISTORY	MATH	104	632
ART HISTORY	MID EAST STUD	2	219
ART HISTORY	MOLEC BIO	13	195
ART HISTORY	MUS TH & COM	4	436
ART HISTORY	NEUROSCI	3	60
ART HISTORY	PHILOSOPHY	3	39
ART HISTORY	PHYSICS	22	542
ART HISTORY	POLITICAL SCI	0	118
ART HISTORY	PSYCHOLOGY	1	30
ART HISTORY	SOCIOLOLOGY	1	110
ART HISTORY	SPANISH LIT	0	17
ART HISTORY	STATISTICS	8	76
ASTRONOMY	ANTHROPOLOGY	4	72
ASTRONOMY	ARCHAEOLOGY	0	3
ASTRONOMY	ART HISTORY	120	30
ASTRONOMY	ASTRONOMY	13	49
ASTRONOMY	BIOCHEMISTRY	50	261
ASTRONOMY	CHEMISTRY	20	391
ASTRONOMY	CLASSICS	61	156
ASTRONOMY	COMMUNIC	12	52
ASTRONOMY	COMP LIT	143	366
ASTRONOMY	COMP SCI	287	110
ASTRONOMY	EARTH SCI	29	32
ASTRONOMY	ECONOMICS	797	743
ASTRONOMY	EDUCATION	16	65
ASTRONOMY	ENGINEERING	112	58
ASTRONOMY	ENGLISH LIT	17	6
ASTRONOMY	EVOLUTION BIO	4	20
ASTRONOMY	HISTORY	83	239
ASTRONOMY	LINGUISTICS	1	65
ASTRONOMY	MATH	81	185
ASTRONOMY	MID EAST STUD	194	28
ASTRONOMY	MOLEC BIO	323	280
ASTRONOMY	MUS TH & COM	79	147
ASTRONOMY	NEUROSCI	177	1439
ASTRONOMY	PHILOSOPHY	27	9
ASTRONOMY	PHYSICS	1	6
ASTRONOMY	POLITICAL SCI	1	16
ASTRONOMY	PSYCHOLOGY	0	2
ASTRONOMY	SOCIOLOLOGY	31	61
ASTRONOMY	SPANISH LIT	24	200
ASTRONOMY	STATISTICS	84	183
BIOCHEMISTRY	ANTHROPOLOGY	8	45
BIOCHEMISTRY	ARCHAEOLOGY	5	18
BIOCHEMISTRY	ART HISTORY	107	59
BIOCHEMISTRY	ASTRONOMY	206	61
BIOCHEMISTRY	BIOCHEMISTRY	15	23
BIOCHEMISTRY	CHEMISTRY	99	58
BIOCHEMISTRY	CLASSICS	55	379
BIOCHEMISTRY	COMMUNIC	116	108
BIOCHEMISTRY	COMP LIT	7	8
BIOCHEMISTRY	COMP SCI	19	52
BIOCHEMISTRY	EARTH SCI	4	3
BIOCHEMISTRY	ECONOMICS	428	139
BIOCHEMISTRY	EDUCATION	4	0
BIOCHEMISTRY	ENGINEERING	33	6
BIOCHEMISTRY	ENGLISH LIT	78	27
BIOCHEMISTRY	EVOLUTION BIO	30	24
BIOCHEMISTRY	HISTORY	293	175
BIOCHEMISTRY	LINGUISTICS	0	0
BIOCHEMISTRY	MATH	177	106
BIOCHEMISTRY	MID EAST STUD	208	215
BIOCHEMISTRY	MOLEC BIO	65	103
BIOCHEMISTRY	MUS TH & COM	82	193
BIOCHEMISTRY	NEUROSCI	12	24
BIOCHEMISTRY	PHILOSOPHY	27	5
BIOCHEMISTRY	PHYSICS	19	20
BIOCHEMISTRY	POLITICAL SCI	7	8
BIOCHEMISTRY	PSYCHOLOGY	6	13
BIOCHEMISTRY	SOCIOLOLOGY	80	22
BIOCHEMISTRY	SPANISH LIT	3	10
BIOCHEMISTRY	STATISTICS	198	10
CHEMISTRY	ANTHROPOLOGY	44	281
CHEMISTRY	ARCHAEOLOGY	96	451
CHEMISTRY	ART HISTORY	234	46
CHEMISTRY	ASTRONOMY	115	11
CHEMISTRY	BIOCHEMISTRY	17	4
CHEMISTRY	CHEMISTRY	75	19
CHEMISTRY	CLASSICS	1483	347
CHEMISTRY	COMMUNIC	73	13
CHEMISTRY	COMP LIT	184	65
CHEMISTRY	COMP SCI	346	108
CHEMISTRY	EARTH SCI	82	28
CHEMISTRY	ECONOMICS	410	35
CHEMISTRY	EDUCATION	28	20
CHEMISTRY	ENGINEERING	77	14
CHEMISTRY	ENGLISH LIT	8	1
CHEMISTRY	EVOLUTION BIO	71	78
CHEMISTRY	HISTORY	325	13
CHEMISTRY	LINGUISTICS	272	214
CHEMISTRY	MATH	412	40
CHEMISTRY	MID EAST STUD	381	137
CHEMISTRY	MOLEC BIO	458	33
CHEMISTRY	MUS TH & COM	56	18
CHEMISTRY	NEUROSCI	3	9
CHEMISTRY	PHILOSOPHY	1149	14
CHEMISTRY	PHYSICS	268	115
CHEMISTRY	POLITICAL SCI	83	96
CHEMISTRY	PSYCHOLOGY	523	161
CHEMISTRY	SOCIOLOLOGY	132	157
CHEMISTRY	SPANISH LIT	190	109
CHEMISTRY	STATISTICS	347	72
CLASSICS	ANTHROPOLOGY	1	64
CLASSICS	ARCHAEOLOGY	53	216
CLASSICS	ART HISTORY	166	274
CLASSICS	ASTRONOMY	336	718
CLASSICS	BIOCHEMISTRY	2	15
CLASSICS	CHEMISTRY	14	213
CLASSICS	CLASSICS	59	128
CLASSICS	COMMUNIC	81	80
CLASSICS	COMP LIT	384	189
CLASSICS	COMP SCI	104	279
CLASSICS	EARTH SCI	170	78
CLASSICS	ECONOMICS	67	113
CLASSICS	EDUCATION	516	202
CLASSICS	ENGINEERING	156	92
CLASSICS	ENGLISH LIT	210	589
CLASSICS	EVOLUTION BIO	148	632
CLASSICS	HISTORY	23	37
CLASSICS	LINGUISTICS	0	13
CLASSICS	MATH	27	72
CLASSICS	MID EAST STUD	8	55
CLASSICS	MOLEC BIO	5	38
CLASSICS	MUS TH & COM	24	234
CLASSICS	NEUROSCI	47	725
CLASSICS	PHILOSOPHY	49	42
CLASSICS	PHYSICS	31	183
CLASSICS	POLITICAL SCI	8	119
CLASSICS	PSYCHOLOGY	19	559
CLASSICS	SOCIOLOLOGY	1	31
CLASSICS	SPANISH LIT	4	20
CLASSICS	STATISTICS	77	180
COMMUNIC	ANTHROPOLOGY	369	200
COMMUNIC	ARCHAEOLOGY	295	242
COMMUNIC	ART HISTORY	208	47
COMMUNIC	ASTRONOMY	453	37
COMMUNIC	BIOCHEMISTRY	268	543
COMMUNIC	CHEMISTRY	245	76
COMMUNIC	CLASSICS	291	54
COMMUNIC	COMMUNIC	204	19
COMMUNIC	COMP LIT	405	110
COMMUNIC	COMP SCI	129	2
COMMUNIC	EARTH SCI	731	14
COMMUNIC	ECONOMICS	532	52
COMMUNIC	EDUCATION	71	2
COMMUNIC	ENGINEERING	659	93
COMMUNIC	ENGLISH LIT	246	9
COMMUNIC	EVOLUTION BIO	13	1
COMMUNIC	HISTORY	188	24
COMMUNIC	LINGUISTICS	83	36
COMMUNIC	MATH	29	2
COMMUNIC	MID EAST STUD	103	15
COMMUNIC	MOLEC BIO	476	82
COMMUNIC	MUS TH & COM	156	28
COMMUNIC	NEUROSCI	107	85
COMMUNIC	PHILOSOPHY	124	11
COMMUNIC	PHYSICS	175	62
COMMUNIC	POLITICAL SCI	220	107
COMMUNIC	PSYCHOLOGY	13	29
COMMUNIC	SOCIOLOLOGY	86	69
COMMUNIC	SPANISH LIT	90	23
COMMUNIC	STATISTICS	50	0
COMP LIT	ANTHROPOLOGY	4	77
COMP LIT	ARCHAEOLOGY	30	49
COMP LIT	ART HISTORY	491	68
COMP LIT	ASTRONOMY	136	80
COMP LIT	BIOCHEMISTRY	19	184
COMP LIT	CHEMISTRY	23	47
COMP LIT	CLASSICS	150	75
COMP LIT	COMMUNIC	154	141
COMP LIT	COMP LIT	68	29
COMP LIT	COMP SCI	289	48
COMP LIT	EARTH SCI	89	247
COMP LIT	ECONOMICS	28	17
COMP LIT	EDUCATION	235	167
COMP LIT	ENGINEERING	434	64
COMP LIT	ENGLISH LIT	9	1
COMP LIT	EVOLUTION BIO	53	22
COMP LIT	HISTORY	476	351
COMP LIT	LINGUISTICS	65	596
COMP LIT	MATH	29	8
COMP LIT	MID EAST STUD	14	29
COMP LIT	MOLEC BIO	28	143
COMP LIT	MUS TH & COM	28	52
COMP LIT	NEUROSCI	188	447
COMP LIT	PHILOSOPHY	591	71
COMP LIT	PHYSICS	132	377
COMP LIT	POLITICAL SCI	27	30
COMP LIT	PSYCHOLOGY	48	24
COMP LIT	SOCIOLOLOGY	243	110
COMP LIT	SPANISH LIT	25	33
