field	covariate
ANTHROPOLOGY	4.567596862142523
ARCHAEOLOGY	4.505336689777902
ART HISTORY	2.262034487896786
ASTRONOMY	4.810677626464382
BIOCHEMISTRY	4.398175375960538
CHEMISTRY	2.357092820175048
CLASSICS	2.3720417809991505
COMMUNIC	4.19560724649765
COMP LIT	2.273597212336027
COMP SCI	3.0040407317995665
EARTH SCI	4.554985931949928
ECONOMICS	2.2165883582744366
EDUCATION	3.336301589609521
ENGINEERING	4.189728526518319
ENGLISH LIT	4.686433763260805
EVOLUTION BIO	3.588417495525655
HISTORY	2.674473676928636
LINGUISTICS	3.806057027379868
MATH	3.697578253585313
MID EAST STUD	4.233490939383364
MOLEC BIO	2.4255232174910195
MUS TH & COM	2.23142392558656
NEUROSCI	2.041036140829505
PHILOSOPHY	4.095027566237208
PHYSICS	2.9898092800089486
POLITICAL SCI	4.733153051937327
PSYCHOLOGY	2.69535613831269
SOCIOLOLOGY	3.5387638813142464
SPANISH LIT	3.8445054845812936
STATISTICS	4.9611174299100105
