field	covariate
ANTHROPOLOGY	2.0000273041942536
ARCHAEOLOGY	4.141540442835104
ART HISTORY	3.1171813339375687
ASTRONOMY	3.7564474391921676
BIOCHEMISTRY	3.4271998714206457
CHEMISTRY	4.736253005892339
CLASSICS	3.305675042303861
COMMUNIC	3.1447240084501553
COMP LIT	2.2907591888608687
COMP SCI	4.95728108620836
EARTH SCI	4.061087852254004
ECONOMICS	4.525708138545399
EDUCATION	2.671167782485724
ENGINEERING	3.170739282339375
ENGLISH LIT	2.958301268360389
EVOLUTION BIO	4.969066959508812
HISTORY	4.6280668016625555
LINGUISTICS	2.23400135728747
MATH	3.449706776485116
MID EAST STUD	2.3553187260089103
MOLEC BIO	3.8118707639871396
MUS TH & COM	4.7602639750404165
NEUROSCI	3.1088619034248217
PHILOSOPHY	3.620183921900497
PHYSICS	2.230162029205103
POLITICAL SCI	4.808474641806309
PSYCHOLOGY	4.82845998721286
SOCIOLOLOGY	2.7540447454792982
SPANISH LIT	3.5098113523445384
STATISTICS	3.8646300646950067
