field	covariate
ANTHROPOLOGY	2.6760890477033588
ARCHAEOLOGY	2.2597449656221698
ART HISTORY	3.8430371506762366
ASTRONOMY	3.5009463759415365
BIOCHEMISTRY	3.161412172023601
CHEMISTRY	2.319764817527126
CLASSICS	4.598647252160573
COMMUNIC	3.707419342161404
COMP LIT	4.791184380107355
COMP SCI	2.893798588914246
EARTH SCI	3.648681511773806
ECONOMICS	2.5888086888392956
EDUCATION	2.4028714003642184
ENGINEERING	3.9002107721725126
ENGLISH LIT	2.370386421062342
EVOLUTION BIO	4.523794822532148
HISTORY	2.9149778863956555
LINGUISTICS	3.1677392818130174
MATH	3.8307644551398186
MID EAST STUD	3.5259238492178495
MOLEC BIO	3.0384010884993353
MUS TH & COM	3.1430127849329663
NEUROSCI	2.6338839396865716
PHILOSOPHY	3.5848276372776526
PHYSICS	4.993611493195436
POLITICAL SCI	3.5519391807081773
PSYCHOLOGY	2.2510040796645274
SOCIOLOLOGY	2.2221435961816396
SPANISH LIT	4.895608020236763
STATISTICS	4.037686692297587
