field	covariate
ANTHROPOLOGY	3.7689247661379075
ARCHAEOLOGY	2.095624253175018
ART HISTORY	2.4158010335386804
ASTRONOMY	4.250222794020948
BIOCHEMISTRY	3.685001986564075
CHEMISTRY	4.418118713688509
CLASSICS	3.7903086470143204
COMMUNIC	4.3626605708916575
COMP LIT	2.409131017593339
COMP SCI	2.679561095514687
EARTH SCI	2.7012610523918443
ECONOMICS	4.597998746663425
EDUCATION	3.2445578783752764
ENGINEERING	3.2247336891867016
ENGLISH LIT	4.129412302830669
EVOLUTION BIO	2.4040418875569523
HISTORY	4.477139136389529
LINGUISTICS	4.46339050544399
MATH	3.3614226666514595
MID EAST STUD	3.86279935482716
MOLEC BIO	4.92153764199811
MUS TH & COM	2.7633503223078217
NEUROSCI	3.3030234985123395
PHILOSOPHY	4.000240877266144
PHYSICS	4.423520943801053
POLITICAL SCI	2.721690860078983
PSYCHOLOGY	3.176749607295166
SOCIOLOLOGY	2.0584388348691482
SPANISH LIT	3.935821184638672
STATISTICS	4.91105212374174
