field	covariate
ANTHROPOLOGY	3.9160927883543817
ARCHAEOLOGY	2.9586974829276826
ART HISTORY	2.6421705947483387
ASTRONOMY	2.4307722352786882
BIOCHEMISTRY	3.7724658617856224
CHEMISTRY	2.429654433300397
CLASSICS	3.5649687128241774
COMMUNIC	4.040607322048581
COMP LIT	4.648387650844562
COMP SCI	2.126298302982615
EARTH SCI	3.744056094363305
ECONOMICS	3.4057050438444367
EDUCATION	3.782942017413546
ENGINEERING	2.415443957185534
ENGLISH LIT	2.716983895932788
EVOLUTION BIO	2.9303516213841805
HISTORY	4.70979552028689
LINGUISTICS	4.750701924201142
MATH	4.090240428900243
MID EAST STUD	3.882536807972231
MOLEC BIO	4.1664282342867605
MUS TH & COM	3.7106948022514574
NEUROSCI	3.8049641568344468
PHILOSOPHY	2.300089300886797
PHYSICS	3.316081505234093
POLITICAL SCI	2.3737453348782926
PSYCHOLOGY	2.865027331509222
SOCIOLOLOGY	4.884803131956465
SPANISH LIT	4.745120932771851
STATISTICS	2.1825165008451934
