from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	0
ANTHROPOLOGY	ARCHAEOLOGY	35	250
ANTHROPOLOGY	ART HISTORY	12	159
ANTHROPOLOGY	ASTRONOMY	63	511
ANTHROPOLOGY	BIOCHEMISTRY	14	34
ANTHROPOLOGY	CHEMISTRY	15	240
ANTHROPOLOGY	CLASSICS	1	3
ANTHROPOLOGY	COMMUNIC	13	152
ANTHROPOLOGY	COMP LIT	9	56
ANTHROPOLOGY	COMP SCI	46	492
ANTHROPOLOGY	EARTH SCI	4	94
ANTHROPOLOGY	ECONOMICS	1	23
ANTHROPOLOGY	EDUCATION	10	124
ANTHROPOLOGY	ENGINEERING	5	99
ANTHROPOLOGY	ENGLISH LIT	3	68
ANTHROPOLOGY	EVOLUTION BIO	31	144
ANTHROPOLOGY	HISTORY	8	100
ANTHROPOLOGY	LINGUISTICS	6	74
ANTHROPOLOGY	MATH	0	14
ANTHROPOLOGY	MID EAST STUD	42	182
ANTHROPOLOGY	MOLEC BIO	4	92
ANTHROPOLOGY	MUS TH & COM	0	4
ANTHROPOLOGY	NEUROSCI	7	31
ANTHROPOLOGY	PHILOSOPHY	74	516
ANTHROPOLOGY	PHYSICS	3	70
ANTHROPOLOGY	POLITICAL SCI	1	1
ANTHROPOLOGY	PSYCHOLOGY	0	10
ANTHROPOLOGY	SOCIOLOLOGY	3	33
ANTHROPOLOGY	SPANISH LIT	59	646
ANTHROPOLOGY	STATISTICS	0	16
ARCHAEOLOGY	ANTHROPOLOGY	2	3
ARCHAEOLOGY	ARCHAEOLOGY	5	11
ARCHAEOLOGY	ART HISTORY	9	22
ARCHAEOLOGY	ASTRONOMY	21	31
ARCHAEOLOGY	BIOCHEMISTRY	7	12
ARCHAEOLOGY	CHEMISTRY	105	307
ARCHAEOLOGY	CLASSICS	238	303
ARCHAEOLOGY	COMMUNIC	73	255
ARCHAEOLOGY	COMP LIT	8	16
ARCHAEOLOGY	COMP SCI	26	54
ARCHAEOLOGY	EARTH SCI	8	25
ARCHAEOLOGY	ECONOMICS	2	12
ARCHAEOLOGY	EDUCATION	40	94
ARCHAEOLOGY	ENGINEERING	0	1
ARCHAEOLOGY	ENGLISH LIT	1	1
ARCHAEOLOGY	EVOLUTION BIO	43	59
ARCHAEOLOGY	HISTORY	1	5
ARCHAEOLOGY	LINGUISTICS	180	981
ARCHAEOLOGY	MATH	25	131
ARCHAEOLOGY	MID EAST STUD	5	3
ARCHAEOLOGY	MOLEC BIO	3	24
ARCHAEOLOGY	MUS TH & COM	2	5
ARCHAEOLOGY	NEUROSCI	0	1
ARCHAEOLOGY	PHILOSOPHY	19	30
ARCHAEOLOGY	PHYSICS	81	148
ARCHAEOLOGY	POLITICAL SCI	9	7
ARCHAEOLOGY	PSYCHOLOGY	37	53
ARCHAEOLOGY	SOCIOLOLOGY	33	117
ARCHAEOLOGY	SPANISH LIT	29	56
ARCHAEOLOGY	STATISTICS	3	10
ART HISTORY	ANTHROPOLOGY	11	38
ART HISTORY	ARCHAEOLOGY	0	1
ART HISTORY	ART HISTORY	5	29
ART HISTORY	ASTRONOMY	5	17
ART HISTORY	BIOCHEMISTRY	40	149
ART HISTORY	CHEMISTRY	37	224
ART HISTORY	CLASSICS	58	198
ART HISTORY	COMMUNIC	4	49
ART HISTORY	COMP LIT	57	212
ART HISTORY	COMP SCI	9	34
ART HISTORY	EARTH SCI	4	27
ART HISTORY	ECONOMICS	4	25
ART HISTORY	EDUCATION	0	5
ART HISTORY	ENGINEERING	13	111
ART HISTORY	ENGLISH LIT	34	411
ART HISTORY	EVOLUTION BIO	8	26
ART HISTORY	HISTORY	6	28
ART HISTORY	LINGUISTICS	20	271
ART HISTORY	MATH	2	24
ART HISTORY	MID EAST STUD	19	44
ART HISTORY	MOLEC BIO	7	140
ART HISTORY	MUS TH & COM	39	123
ART HISTORY	NEUROSCI	177	405
ART HISTORY	PHILOSOPHY	83	236
ART HISTORY	PHYSICS	8	54
ART HISTORY	POLITICAL SCI	16	58
ART HISTORY	PSYCHOLOGY	11	29
ART HISTORY	SOCIOLOLOGY	4	44
ART HISTORY	SPANISH LIT	5	20
ART HISTORY	STATISTICS	0	5
ASTRONOMY	ANTHROPOLOGY	50	39
ASTRONOMY	ARCHAEOLOGY	334	436
ASTRONOMY	ART HISTORY	45	103
ASTRONOMY	ASTRONOMY	73	129
ASTRONOMY	BIOCHEMISTRY	219	193
ASTRONOMY	CHEMISTRY	14	51
ASTRONOMY	CLASSICS	26	39
ASTRONOMY	COMMUNIC	28	140
ASTRONOMY	COMP LIT	19	24
ASTRONOMY	COMP SCI	108	226
ASTRONOMY	EARTH SCI	19	60
ASTRONOMY	ECONOMICS	23	92
ASTRONOMY	EDUCATION	16	40
ASTRONOMY	ENGINEERING	2	6
ASTRONOMY	ENGLISH LIT	49	250
ASTRONOMY	EVOLUTION BIO	115	156
ASTRONOMY	HISTORY	1	11
ASTRONOMY	LINGUISTICS	83	481
ASTRONOMY	MATH	2	39
ASTRONOMY	MID EAST STUD	9	25
ASTRONOMY	MOLEC BIO	4	19
ASTRONOMY	MUS TH & COM	4	2
ASTRONOMY	NEUROSCI	48	43
ASTRONOMY	PHILOSOPHY	117	197
ASTRONOMY	PHYSICS	28	79
ASTRONOMY	POLITICAL SCI	36	56
ASTRONOMY	PSYCHOLOGY	16	22
ASTRONOMY	SOCIOLOLOGY	4	4
ASTRONOMY	SPANISH LIT	12	20
ASTRONOMY	STATISTICS	37	174
BIOCHEMISTRY	ANTHROPOLOGY	235	354
BIOCHEMISTRY	ARCHAEOLOGY	256	539
BIOCHEMISTRY	ART HISTORY	21	59
BIOCHEMISTRY	ASTRONOMY	14	32
BIOCHEMISTRY	BIOCHEMISTRY	72	139
BIOCHEMISTRY	CHEMISTRY	11	34
BIOCHEMISTRY	CLASSICS	77	191
BIOCHEMISTRY	COMMUNIC	31	152
BIOCHEMISTRY	COMP LIT	6	17
BIOCHEMISTRY	COMP SCI	23	93
BIOCHEMISTRY	EARTH SCI	3	7
BIOCHEMISTRY	ECONOMICS	4	10
BIOCHEMISTRY	EDUCATION	5	21
BIOCHEMISTRY	ENGINEERING	15	70
BIOCHEMISTRY	ENGLISH LIT	53	427
BIOCHEMISTRY	EVOLUTION BIO	58	138
BIOCHEMISTRY	HISTORY	41	144
BIOCHEMISTRY	LINGUISTICS	3	41
BIOCHEMISTRY	MATH	12	88
BIOCHEMISTRY	MID EAST STUD	273	458
BIOCHEMISTRY	MOLEC BIO	2	61
BIOCHEMISTRY	MUS TH & COM	22	49
BIOCHEMISTRY	NEUROSCI	3	8
BIOCHEMISTRY	PHILOSOPHY	91	239
BIOCHEMISTRY	PHYSICS	11	40
BIOCHEMISTRY	POLITICAL SCI	24	60
BIOCHEMISTRY	PSYCHOLOGY	181	467
BIOCHEMISTRY	SOCIOLOLOGY	299	1359
BIOCHEMISTRY	SPANISH LIT	44	175
BIOCHEMISTRY	STATISTICS	4	36
CHEMISTRY	ANTHROPOLOGY	321	47
CHEMISTRY	ARCHAEOLOGY	3	0
CHEMISTRY	ART HISTORY	51	17
CHEMISTRY	ASTRONOMY	0	0
CHEMISTRY	BIOCHEMISTRY	56	5
CHEMISTRY	CHEMISTRY	98	35
CHEMISTRY	CLASSICS	548	121
CHEMISTRY	COMMUNIC	42	31
CHEMISTRY	COMP LIT	21	1
CHEMISTRY	COMP SCI	34	8
CHEMISTRY	EARTH SCI	159	69
CHEMISTRY	ECONOMICS	91	52
CHEMISTRY	EDUCATION	198	50
CHEMISTRY	ENGINEERING	126	59
CHEMISTRY	ENGLISH LIT	209	153
CHEMISTRY	EVOLUTION BIO	5	3
CHEMISTRY	HISTORY	71	14
CHEMISTRY	LINGUISTICS	143	119
CHEMISTRY	MATH	87	67
CHEMISTRY	MID EAST STUD	19	2
CHEMISTRY	MOLEC BIO	95	87
CHEMISTRY	MUS TH & COM	306	92
CHEMISTRY	NEUROSCI	2	0
CHEMISTRY	PHILOSOPHY	1	1
CHEMISTRY	PHYSICS	17	6
CHEMISTRY	POLITICAL SCI	135	15
CHEMISTRY	PSYCHOLOGY	10	1
CHEMISTRY	SOCIOLOLOGY	200	97
CHEMISTRY	SPANISH LIT	13	7
CHEMISTRY	STATISTICS	61	36
CLASSICS	ANTHROPOLOGY	7	22
CLASSICS	ARCHAEOLOGY	3	12
CLASSICS	ART HISTORY	0	1
CLASSICS	ASTRONOMY	169	1062
CLASSICS	BIOCHEMISTRY	100	318
