field	covariate
ANTHROPOLOGY	4.755407796384052
ARCHAEOLOGY	4.831733301733731
ART HISTORY	4.216059679222079
ASTRONOMY	2.971267612492205
BIOCHEMISTRY	4.812201655466163
CHEMISTRY	3.801178102184219
CLASSICS	4.311374994585377
COMMUNIC	2.234531569974653
COMP LIT	3.1497437937419486
COMP SCI	2.0331670702615336
EARTH SCI	2.7365732632441744
ECONOMICS	3.5504180958215708
EDUCATION	2.4396274276438845
ENGINEERING	3.051628964886101
ENGLISH LIT	2.3851286083127676
EVOLUTION BIO	4.4565853225840835
HISTORY	2.89731981317279
LINGUISTICS	3.0089058943878655
MATH	2.0959289148571876
MID EAST STUD	3.276886251937989
MOLEC BIO	3.1466165363773624
MUS TH & COM	3.009496460415016
NEUROSCI	3.4079365321509507
PHILOSOPHY	3.7882244933849574
PHYSICS	2.9099412628237618
POLITICAL SCI	3.0342239159522997
PSYCHOLOGY	4.523189943717494
SOCIOLOLOGY	2.6612346776219638
SPANISH LIT	4.331655719226552
STATISTICS	2.924222123479321
