from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	1	0
ANTHROPOLOGY	ARCHAEOLOGY	4	46
ANTHROPOLOGY	ART HISTORY	27	34
ANTHROPOLOGY	ASTRONOMY	0	10
ANTHROPOLOGY	BIOCHEMISTRY	3	1
ANTHROPOLOGY	CHEMISTRY	14	94
ANTHROPOLOGY	CLASSICS	26	251
ANTHROPOLOGY	COMMUNIC	21	27
ANTHROPOLOGY	COMP LIT	88	46
ANTHROPOLOGY	COMP SCI	80	43
ANTHROPOLOGY	EARTH SCI	14	26
ANTHROPOLOGY	ECONOMICS	0	0
ANTHROPOLOGY	EDUCATION	0	0
ANTHROPOLOGY	ENGINEERING	14	57
ANTHROPOLOGY	ENGLISH LIT	10	46
ANTHROPOLOGY	EVOLUTION BIO	9	4
ANTHROPOLOGY	HISTORY	154	143
ANTHROPOLOGY	LINGUISTICS	11	15
ANTHROPOLOGY	MATH	103	117
ANTHROPOLOGY	MID EAST STUD	74	333
ANTHROPOLOGY	MOLEC BIO	2	9
ANTHROPOLOGY	MUS TH & COM	58	431
ANTHROPOLOGY	NEUROSCI	45	94
ANTHROPOLOGY	PHILOSOPHY	22	129
ANTHROPOLOGY	PHYSICS	12	6
ANTHROPOLOGY	POLITICAL SCI	0	5
ANTHROPOLOGY	PSYCHOLOGY	1	3
ANTHROPOLOGY	SOCIOLOLOGY	27	122
ANTHROPOLOGY	SPANISH LIT	17	20
ANTHROPOLOGY	STATISTICS	31	204
ARCHAEOLOGY	ANTHROPOLOGY	31	25
ARCHAEOLOGY	ARCHAEOLOGY	8	10
ARCHAEOLOGY	ART HISTORY	334	140
ARCHAEOLOGY	ASTRONOMY	55	88
ARCHAEOLOGY	BIOCHEMISTRY	181	36
ARCHAEOLOGY	CHEMISTRY	53	105
ARCHAEOLOGY	CLASSICS	39	85
ARCHAEOLOGY	COMMUNIC	72	37
ARCHAEOLOGY	COMP LIT	65	9
ARCHAEOLOGY	COMP SCI	88	16
ARCHAEOLOGY	EARTH SCI	327	227
ARCHAEOLOGY	ECONOMICS	67	51
ARCHAEOLOGY	EDUCATION	14	10
ARCHAEOLOGY	ENGINEERING	55	59
ARCHAEOLOGY	ENGLISH LIT	26	71
ARCHAEOLOGY	EVOLUTION BIO	49	11
ARCHAEOLOGY	HISTORY	36	5
ARCHAEOLOGY	LINGUISTICS	18	2
ARCHAEOLOGY	MATH	295	100
ARCHAEOLOGY	MID EAST STUD	25	37
ARCHAEOLOGY	MOLEC BIO	65	57
ARCHAEOLOGY	MUS TH & COM	12	12
ARCHAEOLOGY	NEUROSCI	36	28
ARCHAEOLOGY	PHILOSOPHY	95	145
ARCHAEOLOGY	PHYSICS	209	32
ARCHAEOLOGY	POLITICAL SCI	20	51
ARCHAEOLOGY	PSYCHOLOGY	12	8
ARCHAEOLOGY	SOCIOLOLOGY	66	106
ARCHAEOLOGY	SPANISH LIT	126	42
ARCHAEOLOGY	STATISTICS	24	59
ART HISTORY	ANTHROPOLOGY	2	27
ART HISTORY	ARCHAEOLOGY	3	26
ART HISTORY	ART HISTORY	6	11
ART HISTORY	ASTRONOMY	4	106
ART HISTORY	BIOCHEMISTRY	17	54
ART HISTORY	CHEMISTRY	8	155
ART HISTORY	CLASSICS	13	297
ART HISTORY	COMMUNIC	0	4
ART HISTORY	COMP LIT	159	366
ART HISTORY	COMP SCI	35	67
ART HISTORY	EARTH SCI	22	165
ART HISTORY	ECONOMICS	4	61
ART HISTORY	EDUCATION	0	7
ART HISTORY	ENGINEERING	21	355
ART HISTORY	ENGLISH LIT	27	382
ART HISTORY	EVOLUTION BIO	10	9
ART HISTORY	HISTORY	19	72
ART HISTORY	LINGUISTICS	57	197
ART HISTORY	MATH	5	19
ART HISTORY	MID EAST STUD	1	4
ART HISTORY	MOLEC BIO	2	3
ART HISTORY	MUS TH & COM	0	10
ART HISTORY	NEUROSCI	2	30
ART HISTORY	PHILOSOPHY	0	1
ART HISTORY	PHYSICS	6	8
ART HISTORY	POLITICAL SCI	0	6
ART HISTORY	PSYCHOLOGY	2	28
ART HISTORY	SOCIOLOLOGY	2	33
ART HISTORY	SPANISH LIT	2	13
ART HISTORY	STATISTICS	0	105
ASTRONOMY	ANTHROPOLOGY	32	50
ASTRONOMY	ARCHAEOLOGY	39	46
ASTRONOMY	ART HISTORY	52	20
ASTRONOMY	ASTRONOMY	7	6
ASTRONOMY	BIOCHEMISTRY	92	21
ASTRONOMY	CHEMISTRY	56	120
ASTRONOMY	CLASSICS	161	464
ASTRONOMY	COMMUNIC	80	46
ASTRONOMY	COMP LIT	36	8
ASTRONOMY	COMP SCI	9	5
ASTRONOMY	EARTH SCI	72	56
ASTRONOMY	ECONOMICS	230	282
ASTRONOMY	EDUCATION	202	151
ASTRONOMY	ENGINEERING	36	70
ASTRONOMY	ENGLISH LIT	24	55
ASTRONOMY	EVOLUTION BIO	138	30
ASTRONOMY	HISTORY	391	133
ASTRONOMY	LINGUISTICS	201	69
ASTRONOMY	MATH	67	36
ASTRONOMY	MID EAST STUD	79	101
ASTRONOMY	MOLEC BIO	2	3
ASTRONOMY	MUS TH & COM	6	11
ASTRONOMY	NEUROSCI	155	169
ASTRONOMY	PHILOSOPHY	3	2
ASTRONOMY	PHYSICS	241	51
ASTRONOMY	POLITICAL SCI	6	8
ASTRONOMY	PSYCHOLOGY	57	96
ASTRONOMY	SOCIOLOLOGY	45	61
ASTRONOMY	SPANISH LIT	31	14
ASTRONOMY	STATISTICS	19	63
BIOCHEMISTRY	ANTHROPOLOGY	1	22
BIOCHEMISTRY	ARCHAEOLOGY	26	189
BIOCHEMISTRY	ART HISTORY	48	121
BIOCHEMISTRY	ASTRONOMY	1	24
BIOCHEMISTRY	BIOCHEMISTRY	4	9
BIOCHEMISTRY	CHEMISTRY	1	22
BIOCHEMISTRY	CLASSICS	36	558
BIOCHEMISTRY	COMMUNIC	46	147
BIOCHEMISTRY	COMP LIT	0	0
BIOCHEMISTRY	COMP SCI	422	502
BIOCHEMISTRY	EARTH SCI	14	75
BIOCHEMISTRY	ECONOMICS	59	370
BIOCHEMISTRY	EDUCATION	91	385
BIOCHEMISTRY	ENGINEERING	10	117
BIOCHEMISTRY	ENGLISH LIT	28	289
BIOCHEMISTRY	EVOLUTION BIO	43	58
BIOCHEMISTRY	HISTORY	34	70
BIOCHEMISTRY	LINGUISTICS	36	63
BIOCHEMISTRY	MATH	22	37
BIOCHEMISTRY	MID EAST STUD	12	121
BIOCHEMISTRY	MOLEC BIO	3	35
BIOCHEMISTRY	MUS TH & COM	4	26
BIOCHEMISTRY	NEUROSCI	13	67
BIOCHEMISTRY	PHILOSOPHY	1	2
BIOCHEMISTRY	PHYSICS	27	30
BIOCHEMISTRY	POLITICAL SCI	16	107
BIOCHEMISTRY	PSYCHOLOGY	9	68
BIOCHEMISTRY	SOCIOLOLOGY	22	216
BIOCHEMISTRY	SPANISH LIT	58	176
BIOCHEMISTRY	STATISTICS	5	101
CHEMISTRY	ANTHROPOLOGY	120	33
CHEMISTRY	ARCHAEOLOGY	158	50
CHEMISTRY	ART HISTORY	36	2
CHEMISTRY	ASTRONOMY	76	32
CHEMISTRY	BIOCHEMISTRY	54	1
CHEMISTRY	CHEMISTRY	25	7
CHEMISTRY	CLASSICS	309	166
CHEMISTRY	COMMUNIC	81	17
CHEMISTRY	COMP LIT	89	1
CHEMISTRY	COMP SCI	228	10
CHEMISTRY	EARTH SCI	22	5
CHEMISTRY	ECONOMICS	67	14
