field	covariate
ANTHROPOLOGY	2.921630870624779
ARCHAEOLOGY	4.744866950602674
ART HISTORY	4.49456711493584
ASTRONOMY	2.092750124346222
BIOCHEMISTRY	2.726434796060935
CHEMISTRY	4.091683022802924
CLASSICS	4.611102978444835
COMMUNIC	4.226497140596878
COMP LIT	4.651484287969814
COMP SCI	2.37733137431594
EARTH SCI	2.0239851441579306
ECONOMICS	3.323532782034537
EDUCATION	2.190798974387701
ENGINEERING	3.986336241659905
ENGLISH LIT	4.747221886820667
EVOLUTION BIO	3.2568005018282853
HISTORY	3.738000809749979
LINGUISTICS	3.1630846596846434
MATH	2.492809850279571
MID EAST STUD	2.3532745572501037
MOLEC BIO	4.147672670901168
MUS TH & COM	4.712938037664264
NEUROSCI	3.095255580280534
PHILOSOPHY	2.4072886260210464
PHYSICS	4.488074364135818
POLITICAL SCI	2.786704963289594
PSYCHOLOGY	4.302154885887575
SOCIOLOLOGY	3.9569468193745037
SPANISH LIT	2.9302995724121215
STATISTICS	3.534016094151876
