field	covariate
ANTHROPOLOGY	4.144447981023093
ARCHAEOLOGY	4.093186473791812
ART HISTORY	2.648268486741129
ASTRONOMY	4.928823364328725
BIOCHEMISTRY	2.0186907656137696
CHEMISTRY	2.758947087150332
CLASSICS	3.3043745972133376
COMMUNIC	4.338148765381257
COMP LIT	2.5930552238007594
COMP SCI	4.588979706797667
EARTH SCI	4.950202031525938
ECONOMICS	2.491526724214096
EDUCATION	3.7920018317985775
ENGINEERING	2.026958293002665
ENGLISH LIT	3.159713847930888
EVOLUTION BIO	2.132480173794499
HISTORY	4.869958903142708
LINGUISTICS	3.308439940639393
MATH	4.846931920344688
MID EAST STUD	4.358917957805183
MOLEC BIO	4.598867895745095
MUS TH & COM	2.5194962644878443
NEUROSCI	2.224845761039321
PHILOSOPHY	3.8022281641333078
PHYSICS	2.5039165511552115
POLITICAL SCI	4.20014050253171
PSYCHOLOGY	3.2253315804560443
SOCIOLOLOGY	3.583726470253761
SPANISH LIT	4.812714751852826
STATISTICS	3.565088367334874
