field	covariate
ANTHROPOLOGY	4.175112018253955
ARCHAEOLOGY	2.7090253264425628
ART HISTORY	4.256609250883088
ASTRONOMY	4.5902372664306625
BIOCHEMISTRY	4.813184037103635
CHEMISTRY	3.902558942557716
CLASSICS	3.765926237125986
COMMUNIC	2.6683348117132564
COMP LIT	2.9620199028312366
COMP SCI	4.952426685900539
EARTH SCI	4.746219981304881
ECONOMICS	4.474898024297116
EDUCATION	4.024990353439566
ENGINEERING	4.6756712433019505
ENGLISH LIT	3.168450149005826
EVOLUTION BIO	3.216373479408355
HISTORY	4.774205134090641
LINGUISTICS	3.1166897884310925
MATH	4.188571650814607
MID EAST STUD	2.671853656678847
MOLEC BIO	2.686278043021328
MUS TH & COM	3.791588968428348
NEUROSCI	4.815806892912391
PHILOSOPHY	4.209352908854019
PHYSICS	3.2871937396331035
POLITICAL SCI	4.9884228095543435
PSYCHOLOGY	2.7649154876815754
SOCIOLOLOGY	3.6315324884186504
SPANISH LIT	3.2111446584523753
STATISTICS	2.3624322683484893
