field	covariate
ANTHROPOLOGY	4.416284564784852
ARCHAEOLOGY	4.878238192864676
ART HISTORY	3.993266227841929
ASTRONOMY	4.312819036977595
BIOCHEMISTRY	4.609633502110515
CHEMISTRY	3.7055994582280416
CLASSICS	3.1974790805280553
COMMUNIC	3.0564580083565254
COMP LIT	2.4931936206207412
COMP SCI	3.842894118277684
EARTH SCI	4.052805995549803
ECONOMICS	4.404404515341696
EDUCATION	2.135908877480518
ENGINEERING	4.21878109310284
ENGLISH LIT	2.98259615926421
EVOLUTION BIO	2.799540673557042
HISTORY	2.7144722728188744
LINGUISTICS	3.9015577346837427
MATH	3.496243764587269
MID EAST STUD	2.264588150703907
MOLEC BIO	2.21831722145296
MUS TH & COM	2.7599159063753507
NEUROSCI	4.124324569529775
PHILOSOPHY	3.8564163685567143
PHYSICS	3.9678834541256753
POLITICAL SCI	2.6692713499179126
PSYCHOLOGY	2.2192300607678486
SOCIOLOLOGY	2.450158770186453
SPANISH LIT	3.3031218089512957
STATISTICS	4.268434226674084
