field	covariate
ANTHROPOLOGY	4.216618248075323
ARCHAEOLOGY	3.697484410699005
ART HISTORY	2.235331992170646
ASTRONOMY	4.962481345216669
BIOCHEMISTRY	4.680823618872158
CHEMISTRY	4.291956517402252
CLASSICS	3.4313728611620764
COMMUNIC	3.8925232687121873
COMP LIT	3.710565249954793
COMP SCI	2.8270959140397256
EARTH SCI	2.3724213911391265
ECONOMICS	2.263413667836244
EDUCATION	2.471243757605893
ENGINEERING	4.581752433644322
ENGLISH LIT	3.478754185494995
EVOLUTION BIO	2.4176216288993846
HISTORY	4.680079905656179
LINGUISTICS	2.996728248839023
MATH	4.63501070340342
MID EAST STUD	2.7246927181651515
MOLEC BIO	2.935209897601485
MUS TH & COM	4.50982860426937
NEUROSCI	3.100288676494917
PHILOSOPHY	3.656429252985483
PHYSICS	2.1932977508810865
POLITICAL SCI	2.467509306588351
PSYCHOLOGY	4.31899511098487
SOCIOLOLOGY	3.295939077709844
SPANISH LIT	3.447507883511721
STATISTICS	4.777845736484437
