from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	67	166
ANTHROPOLOGY	ARCHAEOLOGY	37	422
ANTHROPOLOGY	ART HISTORY	5	48
ANTHROPOLOGY	ASTRONOMY	9	93
ANTHROPOLOGY	BIOCHEMISTRY	30	39
ANTHROPOLOGY	CHEMISTRY	58	122
ANTHROPOLOGY	CLASSICS	7	254
ANTHROPOLOGY	COMMUNIC	20	90
ANTHROPOLOGY	COMP LIT	29	18
ANTHROPOLOGY	COMP SCI	4	94
ANTHROPOLOGY	EARTH SCI	39	224
ANTHROPOLOGY	ECONOMICS	8	153
ANTHROPOLOGY	EDUCATION	38	162
ANTHROPOLOGY	ENGINEERING	18	142
ANTHROPOLOGY	ENGLISH LIT	3	26
ANTHROPOLOGY	EVOLUTION BIO	50	287
ANTHROPOLOGY	HISTORY	26	53
ANTHROPOLOGY	LINGUISTICS	6	46
ANTHROPOLOGY	MATH	34	192
ANTHROPOLOGY	MID EAST STUD	0	40
ANTHROPOLOGY	MOLEC BIO	54	44
ANTHROPOLOGY	MUS TH & COM	4	3
ANTHROPOLOGY	NEUROSCI	3	210
ANTHROPOLOGY	PHILOSOPHY	18	42
ANTHROPOLOGY	PHYSICS	13	314
ANTHROPOLOGY	POLITICAL SCI	10	64
ANTHROPOLOGY	PSYCHOLOGY	170	373
ANTHROPOLOGY	SOCIOLOLOGY	29	39
ANTHROPOLOGY	SPANISH LIT	79	335
ANTHROPOLOGY	STATISTICS	35	277
ARCHAEOLOGY	ANTHROPOLOGY	282	49
ARCHAEOLOGY	ARCHAEOLOGY	11	13
ARCHAEOLOGY	ART HISTORY	254	63
ARCHAEOLOGY	ASTRONOMY	25	67
ARCHAEOLOGY	BIOCHEMISTRY	81	62
ARCHAEOLOGY	CHEMISTRY	252	26
ARCHAEOLOGY	CLASSICS	4	2
ARCHAEOLOGY	COMMUNIC	9	3
ARCHAEOLOGY	COMP LIT	163	19
ARCHAEOLOGY	COMP SCI	183	67
ARCHAEOLOGY	EARTH SCI	28	13
ARCHAEOLOGY	ECONOMICS	75	103
ARCHAEOLOGY	EDUCATION	223	37
ARCHAEOLOGY	ENGINEERING	117	31
ARCHAEOLOGY	ENGLISH LIT	143	17
ARCHAEOLOGY	EVOLUTION BIO	80	20
ARCHAEOLOGY	HISTORY	95	1
ARCHAEOLOGY	LINGUISTICS	32	60
ARCHAEOLOGY	MATH	39	28
ARCHAEOLOGY	MID EAST STUD	20	10
ARCHAEOLOGY	MOLEC BIO	211	50
ARCHAEOLOGY	MUS TH & COM	10	2
ARCHAEOLOGY	NEUROSCI	1	0
ARCHAEOLOGY	PHILOSOPHY	219	72
ARCHAEOLOGY	PHYSICS	0	0
ARCHAEOLOGY	POLITICAL SCI	137	119
ARCHAEOLOGY	PSYCHOLOGY	18	4
ARCHAEOLOGY	SOCIOLOLOGY	109	18
ARCHAEOLOGY	SPANISH LIT	15	6
ARCHAEOLOGY	STATISTICS	6	1
